day,lot_number,title,estimate_low,estimate_high,current_bid,bid_count,image_count,url
day2,2114,"FRAMED WHALEMEN'S SHIPPING LIST 1894",200,300,50,3,3,https://live.thomastonauction.com/auction-lot/framed-whalemens-shipping-list-1894_80973c5fca
day2,2385,"FRANCESCO LAZZARO GUARDI (ITALY, 1712-1793)",2000,3000,1000,3,4,https://live.thomastonauction.com/auction-lot/francesco-lazzaro-guardi-italy-1712-1793_2d9223ebfb
day2,2250,"FRANK PENFIELD (NY/FRANCE, 1849-1921)",600,800,250,3,5,https://live.thomastonauction.com/auction-lot/frank-penfield-ny-france-1849-1921_8edda67312
day2,2216,"FREDERIC SACKRIDER REMINGTON (NY/KS/CT, 1861-1909)",5000,7000,2500,3,3,https://live.thomastonauction.com/auction-lot/frederic-sackrider-remington-ny-ks-ct-1861-1909_ab2985a1f5
day2,2231,"FREDERICK JUDD WAUGH (NJ/MA, 1861-1940)",8000,12000,4000,3,6,https://live.thomastonauction.com/auction-lot/frederick-judd-waugh-nj-ma-1861-1940_aa514ad7ec
day2,2252,"FREDERICK TRAPP FRIIS (MA/NY/FRANCE/ITALY, 1865-1909)",700,900,250,3,7,https://live.thomastonauction.com/auction-lot/frederick-trapp-friis-ma-ny-france-italy-1865-1909_43bfc63521
day2,2367,"FRENCH BARBIZON SCHOOL LANDSCAPE",500,700,100,3,6,https://live.thomastonauction.com/auction-lot/french-barbizon-school-landscape_92fb37e87b
day2,2292,"GEORGE II PERIOD STERLING SILVER TAZZA BY WILLIAM CRIPPS",1600,2500,800,3,3,https://live.thomastonauction.com/auction-lot/george-ii-period-sterling-silver-tazza-by-william_b206bb2477
day2,2286,"GEORGE III PERIOD STERLING SILVER SKEWER",100,200,50,3,2,https://live.thomastonauction.com/auction-lot/george-iii-period-sterling-silver-skewer_e8918f755d
day2,2300,"GEORGE III STERLING TANKARD BY WILLIAM CRIPPS",500,700,150,3,6,https://live.thomastonauction.com/auction-lot/george-iii-sterling-tankard-by-william-cripps_26d25e7142
day2,2218,"GEORGE INNESS (NY/MA/SCOTLAND, 1825-1894)",2000,3000,1000,3,4,https://live.thomastonauction.com/auction-lot/george-inness-ny-ma-scotland-1825-1894_02f15a4f09
day2,2336,"GEORGES W.B. BROWN (SCOTLAND, 1831-1909)",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/georges-w-b-brown-scotland-1831-1909_30f1668e1e
day2,2398,"GIOVANNI BAPTISTA PIRANESI (ITALY, 1720-1778)",500,800,100,3,3,https://live.thomastonauction.com/auction-lot/giovanni-baptista-piranesi-italy-1720-1778_c0d204d450
day2,2399,"GIOVANNI BAPTISTA PIRANESI (ITALY, 1720-1778)",500,800,100,3,3,https://live.thomastonauction.com/auction-lot/giovanni-baptista-piranesi-italy-1720-1778_ceb2c2991a
day2,2354,"GRAND TOUR MINIATURE FRENCH PORTRAIT AFTER NATTIER",500,700,100,3,2,https://live.thomastonauction.com/auction-lot/grand-tour-miniature-french-portrait-after-nattier_9ec3716d04
day2,2225,"GREENLEAF 1843 STATE OF MAINE SCHOOLHOUSE MAP 1ST W/ FINAL BORDER",6000,8000,3000,3,3,https://live.thomastonauction.com/auction-lot/greenleaf-1843-state-of-maine-schoolhouse-map-1st_5ba9937923
day2,2102,"GROUP (12) EARLY 19TH C. AMERICAN SHIP & PRIVATE PASSPORTS",400,600,100,3,2,https://live.thomastonauction.com/auction-lot/group-12-early-19th-c-american-ship-private-passp_d1f251cbe3
day2,2080,"GROUP EARLY 19TH C. LETTERS SEA CAPTAIN ROBERTS FAMILY, MANCHESTER VT",500,700,100,3,2,https://live.thomastonauction.com/auction-lot/group-early-19th-c-letters-sea-captain-roberts-fa_d9fcd22853
day2,2105,"GROUP WAR OF 1812 ROYAL NAVY DOCUMENTS SOME ADMIRALS SIGNED",2000,3000,1000,3,2,https://live.thomastonauction.com/auction-lot/group-war-of-1812-royal-navy-documents-some-admir_3bcfc1e433
day2,2394,"GUGLIELMO INNOCENTI (ITALY, 1871-1961)",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/guglielmo-innocenti-italy-1871-1961_6fe4120716
day2,2238,"GUY CARLETON WIGGINS (NY/CT/FL, 1883-1962)",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/guy-carleton-wiggins-ny-ct-fl-1883-1962_d5ddffe3bf
day2,2083,"H. TASKER PORTRAIT OF THE USS MAINE",1200,1500,600,3,5,https://live.thomastonauction.com/auction-lot/h-tasker-portrait-of-the-uss-maine_3168c1fe89
day2,2254,"HAMADAN RUG (12'8"" x 9')",800,1000,250,3,4,https://live.thomastonauction.com/auction-lot/hamadan-rug-128-x-9_ef102ab782
day2,2259,"HARRY (HENRY) CHASE (MA/NY/VT/HOLLAND, 1853-1899)",3000,5000,1500,3,4,https://live.thomastonauction.com/auction-lot/harry-henry-chase-ma-ny-vt-holland-1853-1899_fbf0d867b2
day2,2407,"HARRY ZEEGERS (NETHERLANDS, 1929- )",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/harry-zeegers-netherlands-1929_8b428a941c
day2,2316,"HENRY NOBLE (UK, 1896-1984)",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/henry-noble-uk-1896-1984_5b858fa095
day2,2226,"HERIZ CARPET (10' 3"" X 13' 3"")",1500,2500,750,3,6,https://live.thomastonauction.com/auction-lot/heriz-carpet-103-x-133_ea361b3cde
day2,2181,"HERIZ RUG (10'8"" x 9'4"")",800,1200,500,3,4,https://live.thomastonauction.com/auction-lot/heriz-rug-108-x-94_9a019b8364
day2,2175,"HERIZ RUG (11'2"" x 8'2"")",1000,2000,500,3,6,https://live.thomastonauction.com/auction-lot/heriz-rug-112-x-82_095b079030
day2,2220,"HERMAN MOLL CA 1730 ""BEAVER MAP"" OF BRITISH NORTH AMERICA,",6000,8000,3000,3,4,https://live.thomastonauction.com/auction-lot/herman-moll-ca-1730-beaver-map-of-british-north-a_32dbfc5cf8
day2,2169,"HISTORIC 1793 NEWBURYPORT MASS MEMORIAL OF ELIZABETH TITCOMB",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/historic-1793-newburyport-mass-memorial-of-elizab_fa9488ff5e
day2,2270,"HOWARD HALL DARNELL (PA/ME, 1858-1939)",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/howard-hall-darnell-pa-me-1858-1939_7aa5680f17
day2,2267,"HOWARD HALL DARNELL (PA/ME, 1858-1939)",1000,1500,500,3,3,https://live.thomastonauction.com/auction-lot/howard-hall-darnell-pa-me-1858-1939_a97e73b51d
day2,2269,"HOWARD HALL DARNELL (PA/ME, 1858-1939)",1000,1500,500,3,3,https://live.thomastonauction.com/auction-lot/howard-hall-darnell-pa-me-1858-1939_e136413e8e
day2,2483,"HUANG XUANZHI (CHINESE, 1924-2016) ""SUMMER DAY,"" WOODCUT PRINT, 1962",300,500,100,3,4,https://live.thomastonauction.com/auction-lot/huang-xuanzhi-chinese-1924-2016-summer-day-woodcu_de3b196439
day2,2214,"IN THE MANNER OF ALFRED JACOB MILLER (MD, 1810-1874)",10000,20000,5000,3,5,https://live.thomastonauction.com/auction-lot/in-the-manner-of-alfred-jacob-miller-md-1810-1874_0f31724ac8
day2,2383,"IN THE MANNOR OF GIOVANNI GHISOLFI (ITALY 1613-1683) THREE FIGURES WITH RUINS",2000,3000,1000,3,4,https://live.thomastonauction.com/auction-lot/in-the-mannor-of-giovanni-ghisolfi-italy-1613-168_4c727b6869
day2,2271,"INDO PERSIAN 2 PIECE RUG SET",300,500,100,3,1,https://live.thomastonauction.com/auction-lot/indo-persian-2-piece-rug-set_03297a6477
day2,2445,"INDO-PERSIAN MINIATURE VISIONARY PAINTING",500,700,100,3,2,https://live.thomastonauction.com/auction-lot/indo-persian-miniature-visionary-painting_e7f8015fc7
day2,2305,"INLAID MAHOGANY TEA CADDY WITH MIXING BOWL",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/inlaid-mahogany-tea-caddy-with-mixing-bowl_573b1084b8
day2,2426,"ITALIAN BLACK MARBLE DISPLAY PEDESTAL",1000,1500,500,3,1,https://live.thomastonauction.com/auction-lot/italian-black-marble-display-pedestal_21a975d5c7
day2,2381,"ITALIAN CABINET",1000,1500,500,3,6,https://live.thomastonauction.com/auction-lot/italian-cabinet_b619aea712
day2,2428,"ITALIAN GREEN MARBLE DISPLAY PEDESTAL",1000,1500,500,3,1,https://live.thomastonauction.com/auction-lot/italian-green-marble-display-pedestal_e9760aa2bb
day2,2431,"IZNIK BLUE & WHITE POTTERY BOWL",600,800,250,3,2,https://live.thomastonauction.com/auction-lot/iznik-blue-white-pottery-bowl_71452319b6
day2,2155,"JAMES HAMILTON & CO., GREENSBORO, PA CROCK",100,200,50,3,2,https://live.thomastonauction.com/auction-lot/james-hamilton-co-greensboro-pa-crock_5c442d9b56
day2,2341,"JEAN-BAPTISTE-CAMILLE COROT (FRANCE, 1796-1875)",20000,30000,10000,3,6,https://live.thomastonauction.com/auction-lot/jean-baptiste-camille-corot-france-1796-1875_a370958eb4
day2,2351,"JEAN CAROLUS (BELGIUM, 1814-1897)",5000,7000,2500,3,6,https://live.thomastonauction.com/auction-lot/jean-carolus-belgium-1814-1897_946b55a5cb
day2,2374,"JOHANN GEORG SAUTER (5) SWISS 1740'S MILITARY ENGRAVINGS",300,500,100,3,4,https://live.thomastonauction.com/auction-lot/johann-georg-sauter-5-swiss-1740s-military-engrav_112ac5f494
day2,2408,"JOHANNES ADAM SIMON OERTEL (NJ/VA/GERMANY, 1823-1909)",500,1000,100,3,5,https://live.thomastonauction.com/auction-lot/johannes-adam-simon-oertel-nj-va-germany-1823-1909_9aa1cef99d
day2,2206,"JOHN GEORGE BROWN (NY/UK, 1831-1913)",1500,2000,750,3,8,https://live.thomastonauction.com/auction-lot/john-george-brown-ny-uk-1831-1913_ad56ad9075
day2,2303,"JOHN SUTTON (UK, 1935 - )",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/john-sutton-uk-1935_60b060fd34
day2,2301,"JOHN WILMOT, THE 2nd EARL OF ROCHESTER PORTRAIT",2000,3000,1000,3,4,https://live.thomastonauction.com/auction-lot/john-wilmot-the-2nd-earl-of-rochester-portrait_4d5f4364f6
day2,2359,"JOZEF ISRAELS (NETH, 1824-1911)",800,1200,250,3,3,https://live.thomastonauction.com/auction-lot/jozef-israels-neth-1824-1911_eecb400008
day2,2256,"KARADJA RUNNER (2'3"" X 13')",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/karadja-runner-23-x-13_c9e87104a2
day2,2183,"KASHAN CARPET (10'2"" X 14'6"")",1500,2000,750,3,5,https://live.thomastonauction.com/auction-lot/kashan-carpet-102-x-146_b301cb8aa0
day2,2189,"KASHAN RUG (4'1""X6'8"")",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/kashan-rug-41-x68_0919713c1a
day2,2405,"KATHE KOLLWITZ (GERMANY/RUSSIA, 1867-1945)",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/kathe-kollwitz-germany-russia-1867-1945_b7ae03f9e7
day2,2187,"KAZAK LONG RUG (4"" X 9""6"")",1000,1500,500,3,5,https://live.thomastonauction.com/auction-lot/kazak-long-rug-4-x-96_4e2b15eac2
day2,2219,"KURDISTAN HERAT DESIGN CARPET (4' 4"" x 6' 7"")",800,1200,250,3,4,https://live.thomastonauction.com/auction-lot/kurdistan-herat-design-carpet-4-4-x-6-7_d116b2a60d
day2,2288,"LARGE 18TH C. OAK BIBLE BOX",500,700,100,3,4,https://live.thomastonauction.com/auction-lot/large-18th-c-oak-bible-box_31aa2650d7
day2,2167,"LARGE CAPE MAY NJ REV WAR SCRIMSHAW POWDER HORN",1000,1500,500,3,3,https://live.thomastonauction.com/auction-lot/large-cape-may-nj-rev-war-scrimshaw-powder-horn_9b90668550
day2,2149,"LARGE CLAIRE MURRAY 7 1/2 x 8 1/2 HOOKED RUG, BIRD & FLOWERS, COTTAGE SQUARESS",1000,1500,500,3,2,https://live.thomastonauction.com/auction-lot/large-claire-murray-7-1-2-x-8-1-2-hooked-rug-bird_b48291d551
day2,2153,"LARGE CLAIRE MURRAY 8x9 HOOKED RUG, BIRD & FLOWERS, COTTAGE CORNERS",1000,1500,500,3,2,https://live.thomastonauction.com/auction-lot/large-claire-murray-8x9-hooked-rug-bird-flowers-c_cd984956a3
day2,2013,"LARGE EARLY LAMINATE HALF HULL",800,1200,250,3,1,https://live.thomastonauction.com/auction-lot/large-early-laminate-half-hull_e35f70bdf6
day2,2352,"LARGE FRENCH LOUIS XVI GILTWORK MIRROR",1000,1500,500,3,3,https://live.thomastonauction.com/auction-lot/large-french-louis-xvi-giltwork-mirror_c485d98d5c
day2,2095,"LARGE GROUP OF PRE-1865 MARTIME SHIP'S PAPERS",600,800,250,3,2,https://live.thomastonauction.com/auction-lot/large-group-of-pre-1865-martime-ships-papers_b852744274
day2,2034,"LARGE LAMINATED HALF HULL",600,800,250,3,1,https://live.thomastonauction.com/auction-lot/large-laminated-half-hull_7d229fc401
day2,2450,"LARGE MID-19TH C. INDIAN MUGHAL PAINTING",200,300,50,3,2,https://live.thomastonauction.com/auction-lot/large-mid-19th-c-indian-mughal-painting_b8b4588577
day2,2451,"LARGE OTTOMAN BRONZE PEDESTAL BRAZIER",400,600,100,3,3,https://live.thomastonauction.com/auction-lot/large-ottoman-bronze-pedestal-brazier_5d8504b7a8
day2,2172,"LARGE PERSIAN RUG (12'2"" X 9'4"")",1000,2000,500,3,1,https://live.thomastonauction.com/auction-lot/large-persian-rug-122-x-94_e7559655e7
day2,2025,"LARGE SINGLE DRAW BRASS & WOOD TELESCOPE",500,700,100,3,3,https://live.thomastonauction.com/auction-lot/large-single-draw-brass-wood-telescope_97b8879e54
day2,2509,"LARGE TIBETAN CLOISONNE TWO-PART STUPA",3500,4500,1700,3,4,https://live.thomastonauction.com/auction-lot/large-tibetan-cloisonne-two-part-stupa_3a54bcffe7
day2,2001,"LATE 18TH C. MEMENTO MORI BONE SKELETON IN WOOD COFFIN",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/late-18th-c-memento-mori-bone-skeleton-in-wood-co_912a6c8e5d
day2,2060,"LATE 19TH C. WHALING SHIP MODEL",300,450,100,3,4,https://live.thomastonauction.com/auction-lot/late-19th-c-whaling-ship-model_1453c22ac4
day2,2103,"LEATHER CASED SMALL BRASS & LEATHER TELESCOPE",200,300,50,3,2,https://live.thomastonauction.com/auction-lot/leather-cased-small-brass-leather-telescope_cef90ccdd7
day2,2237,"LEMUEL MAYNARD WILES (NY/CA, 1826-1905)",1200,1500,600,3,5,https://live.thomastonauction.com/auction-lot/lemuel-maynard-wiles-ny-ca-1826-1905_f7a3f5da29
day2,2363,"LEO LAPORTE BLAIRSY (FRANCE, 1867-1923)",500,700,100,3,3,https://live.thomastonauction.com/auction-lot/leo-laporte-blairsy-france-1867-1923_449925bbb2
day2,2372,"LIFE-SIZED PORTRAIT OF 18TH C. FRENCH BISHOP",700,1000,250,3,4,https://live.thomastonauction.com/auction-lot/life-sized-portrait-of-18th-c-french-bishop_25855969c2
day2,2364,"LILLE 1737 FRENCH FAIENCE PLATTER SIGNED M. CLERC",300,500,100,3,4,https://live.thomastonauction.com/auction-lot/lille-1737-french-faience-platter-signed-m-clerc_6637cd9d61
day2,2100,"LONDON MORRIS TOBIAS & LEVITT ENGLISH SILVER VERGE FUSEE POCKET WATCH",1500,2000,750,3,8,https://live.thomastonauction.com/auction-lot/london-morris-tobias-levitt-english-silver-verge-_8b4641b3a5
day2,2389,"LOUIS AUGUSTE LAPITO (ITALY/FRANCE, 1803-1874)",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/louis-auguste-lapito-italy-france-1803-1874_bd4a35c387
day2,2373,"LOUIS MATHIEU DIDIER GUILLAUME (DC/VA/FRANCE, 1816-1892)",500,700,100,3,4,https://live.thomastonauction.com/auction-lot/louis-mathieu-didier-guillaume-dc-va-france-1816-_c40f6e4ad0
day2,2004,"MAHOGANY CASED DOUBLE SAILOR'S VALENTINE",2000,3000,1000,3,4,https://live.thomastonauction.com/auction-lot/mahogany-cased-double-sailors-valentine_2144cb70be
day2,2118,"MAINE REDWARE JUG, ATTRIB. TO MATTHIAS NORCROSS",500,700,100,3,2,https://live.thomastonauction.com/auction-lot/maine-redware-jug-attrib-to-matthias-norcross_50cebe0359
day2,2289,"MANNER OF ANTHONY VAN DYCK (ENGLAND, 1599-1641)",3000,5000,1500,3,4,https://live.thomastonauction.com/auction-lot/manner-of-anthony-van-dyck-england-1599-1641_a983009d3f
day2,2173,"MARY BLOOD MELLEN (MA/NH, 1819-1886)",1000,2000,500,3,4,https://live.thomastonauction.com/auction-lot/mary-blood-mellen-ma-nh-1819-1886_67b6e97cb6
day2,2062,"""MAURITANIA"" SHIP'S MEDICAL SAFE MARKED OPIUM/HEROIN",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/mauritania-ships-medical-safe-marked-opium-heroin_c55b71233a
day2,2029,"MEMORIAL PORTRAIT OF A YOUNG MAN CIRCA 1850",1000,2000,500,3,3,https://live.thomastonauction.com/auction-lot/memorial-portrait-of-a-young-man-circa-1850_b97b2c02b3
day2,2019,"MICHAEL KANE NANTUCKET FRIENDSHIP BASKET, 1988",1000,1500,500,3,5,https://live.thomastonauction.com/auction-lot/michael-kane-nantucket-friendship-basket-1988_9cd97078f6
day2,2134,"MID-19TH C. COVERLET, SAMUEL MUNDWILER, SENECA CO., OH",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/mid-19th-c-coverlet-samuel-mundwiler-seneca-co-oh_864b3d2407
day2,2338,"MID 19TH C. FRENCH IVORY HAND FAN, NICHOLS FAMILY",300,400,100,3,2,https://live.thomastonauction.com/auction-lot/mid-19th-c-french-ivory-hand-fan-nichols-family_5ea563b615
day2,2273,"MID-19TH C. MAHOGANY TRAVELING APOTHECARY CASE",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/mid-19th-c-mahogany-traveling-apothecary-case_7942f0802e
day2,2420,"MID-19TH C PORTRAIT OF WOMAN, PROBABLY SWISS",800,1200,250,3,4,https://live.thomastonauction.com/auction-lot/mid-19th-c-portrait-of-woman-probably-swiss_7efcf95d59
day2,2232,"MID 19TH C. SOLID ALDER SHAKER CHEST, PROBABLY VERMONT",2000,3000,1000,3,4,https://live.thomastonauction.com/auction-lot/mid-19th-c-solid-alder-shaker-chest-probably-verm_96997f104f
day2,2339,"MINATURE PORTRAIT OF MADAME DE LA FAYETTE",400,600,100,3,5,https://live.thomastonauction.com/auction-lot/minature-portrait-of-madame-de-la-fayette_d886d6eb1d
day2,2386,"MINIATURE ITALIAN PARQUETRY 3-DRAWER CHEST",600,800,250,3,5,https://live.thomastonauction.com/auction-lot/miniature-italian-parquetry-3-drawer-chest_c9cf5e0936
day2,2447,"MINIATURE MID-19TH C. INDIAN MUGHAL PAINTING",200,300,50,3,2,https://live.thomastonauction.com/auction-lot/miniature-mid-19th-c-indian-mughal-painting_4204d3685f
day2,2449,"MINIATURE MID-19TH C. INDIAN MUGHAL PAINTING",200,300,50,3,2,https://live.thomastonauction.com/auction-lot/miniature-mid-19th-c-indian-mughal-painting_885bb8546a
day2,2502,"MODERN CHINESE PAINTING, FRAMED",200,400,50,3,2,https://live.thomastonauction.com/auction-lot/modern-chinese-painting-framed_808bef117e
day2,2047,"MODERN HALF HULL",500,700,100,3,1,https://live.thomastonauction.com/auction-lot/modern-half-hull_0d1ce2bd2c
day2,2024,"MONTAGUE DAWSON (UK, 1890-1973)",5000,7000,2500,3,4,https://live.thomastonauction.com/auction-lot/montague-dawson-uk-1890-1973_5eda99e1b2
day2,2076,"MONUMENTAL 19TH C. PAINTING OF SHIP IN STORM",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/monumental-19th-c-painting-of-ship-in-storm_936a41bc7e
day2,2333,"MONUMENTAL SCOTTISH ENGRAVING AFTER JACOB THOMPSON",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/monumental-scottish-engraving-after-jacob-thompson_18618218ac
day2,2458,"MOROCCAN SILVER AND BEAD NECKLACE",200,300,50,3,2,https://live.thomastonauction.com/auction-lot/moroccan-silver-and-bead-necklace_e7c7047665
day2,2460,"MOROCCAN SILVER AND ENAMEL BELT ORNAMENT",600,800,250,3,1,https://live.thomastonauction.com/auction-lot/moroccan-silver-and-enamel-belt-ornament_2c21bdfd58
day2,2459,"MOROCCAN SILVER AND ENAMEL TRIANGULAR PENDANT",300,500,100,3,2,https://live.thomastonauction.com/auction-lot/moroccan-silver-and-enamel-triangular-pendant_006849bd70
day2,2027,"NAPOLEONIC ERA PRISONER OF WAR BONE CARVING SPINNING WHEEL",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/napoleonic-era-prisoner-of-war-bone-carving-spinn_d10a657d0a
day2,2397,"NEOCLASSICAL PAINTING SIGNED ""LA ROSE""",800,1200,250,3,5,https://live.thomastonauction.com/auction-lot/neoclassical-painting-signed-la-rose_3129d68a9b
day2,2198,"NEW YORK EMPIRE MAHOGANY SETTEE, CIRCA 1920",1000,1500,500,3,3,https://live.thomastonauction.com/auction-lot/new-york-empire-mahogany-settee-circa-1920_2c411f5dd3
day2,2302,"OAK BIBLE BOX DATED 1681",400,600,100,3,3,https://live.thomastonauction.com/auction-lot/oak-bible-box-dated-1681_231aeb6e12
day2,2213,"OBLONG SHAPED TILT TOP CANDLESTAND",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/oblong-shaped-tilt-top-candlestand_7aff6ba9b9
day2,2258,"ORIENTAL RUG (8' X 10')",400,600,100,3,1,https://live.thomastonauction.com/auction-lot/oriental-rug-8-x-10_b65e225ef1
day2,2433,"OTTOMAN GOLD INLAID CALLIGRAPHER'S SCISSORS",600,800,250,3,2,https://live.thomastonauction.com/auction-lot/ottoman-gold-inlaid-calligraphers-scissors_7d74152c62
day2,2126,"PAINT DECORATED COUNTRY SHERATON CHEST OF DRAWERS",2000,3000,1000,3,4,https://live.thomastonauction.com/auction-lot/paint-decorated-country-sheraton-chest-of-drawers_6777651aa6
day2,2137,"PAINTED WOODEN ""JERSEY"" COFFEE BIN",300,500,100,3,4,https://live.thomastonauction.com/auction-lot/painted-wooden-jersey-coffee-bin_d1891cc198
day2,2377,"(PAIR) MINATURE ITALIAN MICROMOSAICS OF MUSICAL COUPLES",500,700,100,3,2,https://live.thomastonauction.com/auction-lot/pair-minature-italian-micromosaics-of-musical-cou_30763f366d
day2,2415,"PR OF 17TH C. SPANISH BRASS CANDLESTICKS",500,700,100,3,3,https://live.thomastonauction.com/auction-lot/pair-of-17th-c-spanish-brass-candlesticks_2f6828c602
day2,2204,"PAIR OF MID 19TH C. PORTRAITS",1500,2500,750,3,4,https://live.thomastonauction.com/auction-lot/pair-of-mid-19th-c-portraits_83c3fda83e
day2,2009,"PAIR OF PORTRAITS IDENTIFIED AS CAPT. FOLGER & WIFE OF NANTUCKET",2000,3000,1000,3,5,https://live.thomastonauction.com/auction-lot/pair-of-portraits-identified-as-capt-folger-wife-_93320f1e37
day2,2209,"PAKISTAN BOKHARA CARPET (8'10"" x 12'10"")",800,1200,250,3,7,https://live.thomastonauction.com/auction-lot/pakistan-bokhara-carpet-810-x-1210_1ea31e153d
day2,2310,"PATERAE INLAID OCTAGONAL TEA CADDY",400,600,100,3,4,https://live.thomastonauction.com/auction-lot/paterae-inlaid-octagonal-tea-caddy_4abc5bfbe1
day2,2343,"PAUL EMILE PISSARRO (FRANCE, 1884-1972)",3000,5000,1500,3,5,https://live.thomastonauction.com/auction-lot/paul-emile-pissarro-france-1884-1972_68d5a89892
day2,2017,"PAUL F. WHITTEN (1909-1997) NANTUCKET BASKET PURSE",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/paul-f-whitten-1909-1997-nantucket-basket-purse_d30a1c8935
day2,2348,"PERIOD FRENCH EMPIRE MINIATURE PORTRAIT",500,700,100,3,2,https://live.thomastonauction.com/auction-lot/period-french-empire-miniature-portrait_471d25e3bc
day2,2217,"PERIOD NEW ENGLAND CHIPPENDALE SLANT LID DESK",800,1000,250,3,5,https://live.thomastonauction.com/auction-lot/period-new-england-chippendale-slant-lid-desk_3f861b6404
day2,2246,"PERSIAN CARPET (11'5"" x 8')",700,900,250,3,4,https://live.thomastonauction.com/auction-lot/persian-carpet-115-x-8_99fbbf667c
day2,2233,"PERSIAN LAVAR KERMAN PICTORIAL RUG (3' 5 1/2"" x 5' 1 1/2"")",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/persian-lavar-kerman-pictorial-rug-3-5-1-2-x-5-1-_b204cdba39
day2,2444,"PERSIAN MANUSCRIPT MINIATURE WITH CALLIGRAPHY",200,400,50,3,2,https://live.thomastonauction.com/auction-lot/persian-manuscript-miniature-with-calligraphy_188d11cdf5
day2,2437,"PERSIAN SILVER WINE BOWL WITH GAZELLES",1000,1500,500,3,2,https://live.thomastonauction.com/auction-lot/persian-silver-wine-bowl-with-gazelles_dd11d18f4e
day2,2207,"PERSIAN TILE-PATTERN RUG (11'6"" x 8'10"")",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/persian-tile-pattern-rug-116-x-810_1c1bad2958
day2,2335,"PETER GRAHAM (SCOTLAND, 1836-1921)",400,600,100,3,5,https://live.thomastonauction.com/auction-lot/peter-graham-scotland-1836-1921_4ee524efce
day2,2064,"PETER MEINDL (NH, 1899-1980)",800,1200,250,3,4,https://live.thomastonauction.com/auction-lot/peter-meindl-nh-1899-1980_49185fc76e
day2,2038,"PETER Q. LIBBEY (AMERICAN/MAINE, 1944-2018), CARVED EAGLE AND SERPENT WALL SCULPTURE",2000,3000,1000,3,4,https://live.thomastonauction.com/auction-lot/peter-q-libbey-american-maine-1944-2018-carved-ea_c2cc4a975e
day2,2353,"PIERRE-AUGUSTE RENOIR (FRANCE, 1841-1914)",10000,15000,5000,3,5,https://live.thomastonauction.com/auction-lot/pierre-auguste-renoir-france-1841-1914_c99dd219b8
day2,2384,"PIETER BARRANTI (GRAND TOUR ERA FLORENCE) AFTER ANTONIO CANOVA (1757–1822)",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/pieter-barranti-grand-tour-era-florence-after-ant_54217ce5ec
day2,2452,"POLYCHROME ENAMELED INDIAN BRONZE OF SHIVA AND PARVATI",1000,1500,500,3,3,https://live.thomastonauction.com/auction-lot/polychrome-enameled-indian-bronze-of-shiva-and-pa_e35d3df8b3
day2,2036,"PORTRAIT OF A MID 19TH C. ROYAL NAVY OFFICER",500,700,100,3,3,https://live.thomastonauction.com/auction-lot/portrait-of-a-mid-19th-c-royal-navy-officer_e7d53f7dce
day2,2261,"PORTRAIT OF A NEW ENGLAND GENTLEMAN, CA 1810",3000,5000,1500,3,4,https://live.thomastonauction.com/auction-lot/portrait-of-a-new-england-gentleman-circa-1810_57a93cdc14
day2,2110,"PORTRAIT OF A ROYAL NAVY OFFICER",200,300,50,3,4,https://live.thomastonauction.com/auction-lot/portrait-of-a-royal-navy-officer_59b83db4ad
day2,2253,"PORTRAIT OF A WEALTHY FEDERAL PERIOD AMERICAN GENT",1000,1500,500,3,3,https://live.thomastonauction.com/auction-lot/portrait-of-a-wealthy-federal-period-american-gent_bb019987be
day2,2245,"PORTRAIT OF CLARISSA BROWN KELLOGG (CT, 1794-1867)",1500,2500,750,3,3,https://live.thomastonauction.com/auction-lot/portrait-of-clarissa-brown-kellogg-ct-1794-1867_23c0576c30
day2,2244,"PORTRAIT OF GEORGE COMFORT KELLOGG (CT, 1788-1847)",1500,2500,750,3,3,https://live.thomastonauction.com/auction-lot/portrait-of-george-comfort-kellogg-ct-1788-1847_2b6c5e17f2
